,loss,active_neurons
232,0.010512636043131351,320
233,0.010740176774561405,320
234,0.010508132167160511,322
235,0.010582898743450642,322
236,0.010189376771450043,319
237,0.010483738966286182,321
238,0.010395754128694534,322
239,0.010580809786915779,323
240,0.010495293885469437,323
241,0.010369489900767803,322
242,0.010192052461206913,321
243,0.010718385688960552,320
244,0.010523805394768715,321
245,0.0103696184232831,322
246,0.010643530637025833,323
247,0.009983288124203682,322
248,0.010609801858663559,322
249,0.010318927466869354,321
250,0.010337572544813156,323
251,0.010289346799254417,322
252,0.00999897439032793,322
253,0.010347568430006504,320
254,0.010666935704648495,324
255,0.010443833656609058,320
256,0.010369186289608479,324
257,0.01036103442311287,324
258,0.01027633622288704,323
259,0.010165506973862648,322
260,0.009623187594115734,320
261,0.00977262668311596,322
262,0.00993805006146431,321
263,0.0102703170850873,324
264,0.010589788667857647,322
265,0.010222477838397026,322
266,0.009765920229256153,320
267,0.010433392599225044,324
268,0.010040247812867165,325
269,0.010150839574635029,322
270,0.00997073668986559,322
271,0.010337524116039276,324
272,0.009999088011682034,322
273,0.010114035569131374,325
274,0.010230602696537971,325
275,0.010101519525051117,323
276,0.010185877792537212,324
277,0.009618403390049934,323
278,0.010110229253768921,322
279,0.010163209401071072,326
280,0.01032535545527935,323
281,0.009787376970052719,324
282,0.009830430150032043,324
283,0.009906996972858906,322
284,0.009843027219176292,324
285,0.010598883964121342,323
286,0.009860638529062271,323
287,0.00949727464467287,325
288,0.009821471758186817,321
289,0.009811964817345142,323
290,0.010094785131514072,325
291,0.009788396768271923,324
292,0.00990246795117855,323
293,0.009614708833396435,324
294,0.010200737044215202,324
295,0.009563568979501724,326
296,0.009694903157651424,324
297,0.010164620354771614,323
298,0.010206503793597221,323
299,0.009766966104507446,324
300,0.009507863782346249,323
301,0.009896677918732166,324
302,0.009938680566847324,323
303,0.009517423808574677,325
304,0.009859378449618816,326
305,0.009766343981027603,323
306,0.009890015237033367,326
307,0.009658715687692165,325
308,0.009932984597980976,323
309,0.009564435109496117,325
310,0.009522923268377781,326
311,0.009651393629610538,323
312,0.009213666431605816,324
313,0.009467876516282558,322
314,0.009645029902458191,324
315,0.009579981677234173,321
316,0.009417003951966763,325
317,0.009765224531292915,324
318,0.009141515009105206,326
319,0.009386241436004639,325
320,0.009686539880931377,325
321,0.00953071378171444,322
322,0.009614512324333191,324
323,0.009317463263869286,324
324,0.009584278799593449,326
325,0.00978006049990654,325
326,0.009573242627084255,324
327,0.009151606820523739,323
328,0.009271160699427128,324
329,0.009470786899328232,325
330,0.008834813721477985,325
331,0.009122488088905811,326
332,0.009405296295881271,326
333,0.009210310876369476,326
334,0.009431207552552223,323
335,0.009380940347909927,325
336,0.009790442883968353,325
337,0.00922678504139185,322
338,0.00917775183916092,324
339,0.009709172882139683,323
340,0.009359288960695267,326
341,0.009165577590465546,323
342,0.009186355397105217,325
343,0.009297332726418972,325
344,0.008907976560294628,322
345,0.009075306355953217,326
346,0.009266678243875504,324
347,0.009104198776185513,325
348,0.009588603861629963,324
349,0.009235138073563576,324
350,0.009368755854666233,327
351,0.009275867603719234,325
352,0.009626796469092369,326
353,0.009567602537572384,325
354,0.00955550093203783,326
355,0.00908444169908762,324
356,0.009109746664762497,326
357,0.00955806765705347,327
358,0.00887603685259819,326
359,0.00885019637644291,327
360,0.00926864892244339,324
361,0.009065115824341774,326
362,0.009444572031497955,328
363,0.009073570370674133,325
364,0.009561504237353802,326
365,0.008742701262235641,324
366,0.009383845143020153,328
367,0.009096717461943626,326
368,0.00867196824401617,325
369,0.008810631930828094,327
370,0.009435432031750679,324
371,0.009371119551360607,326
372,0.009216015227138996,327
373,0.00883040763437748,326
374,0.009374180808663368,325
375,0.008712437935173512,325
376,0.009016865864396095,326
377,0.008622211404144764,327
378,0.009149809367954731,326
379,0.008834108710289001,326
380,0.0091552147641778,324
381,0.00918832328170538,324
382,0.009182065725326538,328
383,0.008708137087523937,326
384,0.008781415410339832,326
385,0.009371028281748295,326
386,0.00866144709289074,325
387,0.00903487578034401,328
388,0.009130324237048626,326
389,0.008901764638721943,327
390,0.009104928933084011,328
391,0.009083348326385021,325
392,0.00926936324685812,327
393,0.008916031569242477,326
394,0.009300103411078453,329
395,0.008497852832078934,330
396,0.009033521637320518,329
397,0.008738400414586067,326
398,0.009109302423894405,326
399,0.008905584923923016,325
400,0.008809356950223446,325
401,0.009297892451286316,327
402,0.008865952491760254,324
403,0.008424309082329273,325
404,0.009031174704432487,326
405,0.00876038707792759,326
406,0.008689187467098236,324
407,0.008503181859850883,326
408,0.00861307792365551,324
409,0.008682741783559322,324
410,0.008998636156320572,324
411,0.009413676336407661,326
412,0.008690468035638332,324
413,0.008627843111753464,326
414,0.008971949107944965,327
415,0.009050046093761921,324
416,0.008730684407055378,326
417,0.008757681585848331,325
418,0.00899642426520586,324
419,0.0087770726531744,326
420,0.008879191242158413,328
421,0.008958202786743641,325
422,0.00907841045409441,327
423,0.008943548426032066,327
424,0.008953381329774857,328
425,0.009076445363461971,326
426,0.009008731693029404,326
427,0.00909210555255413,327
428,0.008799486793577671,326
429,0.008983202278614044,330
430,0.008775574155151844,326
431,0.008838469162583351,327
432,0.008602118119597435,328
433,0.008978488855063915,328
434,0.008708531968295574,325
435,0.008672134950757027,328
436,0.008446427062153816,329
437,0.008886832743883133,331
438,0.00834804866462946,329
439,0.008284020237624645,329
440,0.00845605693757534,330
441,0.0083902757614851,330
442,0.008777452632784843,331
443,0.00870562344789505,331
444,0.008523748256266117,331
445,0.008789571933448315,329
446,0.008509182371199131,331
447,0.008775881491601467,330
448,0.008379333652555943,328
449,0.008232491090893745,330
450,0.008652923628687859,329
451,0.008439636789262295,328
452,0.00823837611824274,329
453,0.00835841242223978,330
454,0.008273081853985786,327
455,0.008635434322059155,330
456,0.008621473796665668,330
457,0.008840841241180897,328
458,0.008641199208796024,331
459,0.008394291624426842,330
460,0.008396090939640999,329
461,0.008303620852530003,332
462,0.00856025516986847,329
463,0.008441989310085773,332
464,0.008289389312267303,331
465,0.008505279198288918,333
466,0.008247782476246357,330
467,0.008578527718782425,333
468,0.008420859463512897,332
469,0.008644433692097664,329
470,0.008335617370903492,331
471,0.00874369591474533,332
472,0.008063743822276592,333
473,0.00830172747373581,331
474,0.007979434914886951,332
475,0.008540240116417408,330
476,0.0079680560156703,334
477,0.008590207435190678,332
478,0.008413771167397499,329
479,0.007991242222487926,331
480,0.008430478163063526,330
481,0.00822487473487854,329
482,0.008757535368204117,330
483,0.008229399099946022,330
484,0.008337789215147495,330
485,0.008387627080082893,333
486,0.008222147822380066,331
487,0.008126278407871723,329
488,0.008148028515279293,328
489,0.00809274148195982,333
490,0.008088227361440659,328
491,0.008172562345862389,329
492,0.00825782772153616,331
493,0.008263835683465004,332
494,0.00820937380194664,331
495,0.008442003279924393,333
496,0.008265160024166107,330
497,0.008287813514471054,335
498,0.008073097094893456,332
499,0.008321156725287437,331
500,0.008475086651742458,333
501,0.008517223410308361,329
502,0.008475844748318195,334
503,0.008452859707176685,333
504,0.008326894603669643,330
505,0.008478120900690556,332
506,0.008153331466019154,337
507,0.00833983812481165,338
508,0.007928119041025639,331
509,0.008453777059912682,336
510,0.008501462638378143,336
511,0.008804393000900745,336
512,0.008253635838627815,337
513,0.008612845093011856,336
514,0.00817454420030117,333
515,0.00752366753295064,333
516,0.00832483358681202,336
517,0.008037072606384754,337
518,0.00792771577835083,336
519,0.00872335396707058,337
520,0.007836741395294666,337
521,0.008293247781693935,337
522,0.007865484803915024,336
523,0.00772382877767086,336
524,0.008139664307236671,336
525,0.008197658695280552,339
526,0.008134636096656322,336
527,0.00859124306589365,336
528,0.008281078189611435,336
529,0.007931987755000591,337
530,0.00809131283313036,335
531,0.0076783448457717896,337
532,0.008003568276762962,336
533,0.008137946017086506,337
534,0.008154005743563175,337
535,0.008128659799695015,336
536,0.007933764718472958,338
537,0.007967906072735786,337
538,0.007974757812917233,336
539,0.007751574739813805,336
540,0.008243284188210964,339
541,0.008221280761063099,340
542,0.00822609756141901,342
543,0.008007749915122986,338
544,0.007782090920954943,340
545,0.008181632496416569,338
546,0.007606347557157278,337
547,0.007954929023981094,338
548,0.00789128802716732,340
549,0.00780464056879282,337
550,0.007744650822132826,340
551,0.007909840904176235,338
552,0.007712862454354763,336
553,0.007893714122474194,342
554,0.00806458666920662,339
555,0.00785941630601883,342
556,0.008009253069758415,339
557,0.008160912431776524,343
558,0.007862454280257225,343
559,0.007716056425124407,339
560,0.008322715759277344,341
561,0.008021194487810135,341
562,0.008025391027331352,340
563,0.007711800280958414,343
564,0.007869809865951538,346
565,0.007740800268948078,344
566,0.007972193881869316,341
567,0.00793459266424179,343
568,0.008218502625823021,343
569,0.007651235908269882,339
570,0.0077161965891718864,342
571,0.007739181164652109,343
572,0.00793854333460331,343
573,0.007891222834587097,346
574,0.007571520283818245,344
575,0.007701744791120291,346
576,0.007577289827167988,342
577,0.007956192828714848,346
578,0.007444526068866253,345
579,0.007462387904524803,342
580,0.007394797168672085,345
581,0.007416700012981892,344
582,0.007960476912558079,341
583,0.007883334532380104,343
584,0.007693180814385414,345
585,0.007577464450150728,344
586,0.00783371739089489,344
587,0.00757036404684186,341
588,0.007682263385504484,340
589,0.007366409059613943,342
590,0.007481677457690239,347
591,0.007261101622134447,338
592,0.007788966875523329,350
593,0.007881741039454937,345
594,0.008050421252846718,344
595,0.007368226535618305,342
596,0.007767315488308668,341
597,0.007291825022548437,343
598,0.007655712775886059,341
599,0.007609135005623102,350
600,0.007569083943963051,347
601,0.007853890769183636,345
602,0.007723173126578331,344
603,0.007423057220876217,339
604,0.007533554919064045,340
605,0.007314212154597044,340
606,0.007663297466933727,347
607,0.007436872459948063,342
608,0.0076866429299116135,347
609,0.00807335413992405,345
610,0.007488066330552101,343
611,0.007769111078232527,344
612,0.007594555150717497,344
613,0.00761851342394948,342
614,0.007894041016697884,344
615,0.00752227334305644,345
616,0.007707437966018915,343
617,0.007481746841222048,350
618,0.007429621648043394,346
619,0.00783084612339735,344
620,0.007694991305470467,341
621,0.007328780367970467,344
622,0.007592241279780865,340
623,0.007550674490630627,342
624,0.00744490185752511,344
625,0.007653936743736267,341
626,0.007703583687543869,344
627,0.007404650095850229,347
628,0.007683365605771542,346
629,0.00731006171554327,348
630,0.007648526690900326,347
631,0.007514914497733116,346
632,0.007373766507953405,339
633,0.007385083474218845,344
634,0.00770844891667366,347
635,0.00892748311161995,347
636,0.007797005586326122,345
637,0.0071590193547308445,346
638,0.007617258001118898,347
639,0.007630208507180214,347
640,0.007557941135019064,344
641,0.007289813831448555,343
642,0.007440879475325346,349
643,0.007922695018351078,344
644,0.007821643725037575,343
645,0.007524820975959301,347
646,0.007555701304227114,348
647,0.007648949511349201,352
648,0.007560076657682657,352
649,0.00790984183549881,345
650,0.007224125787615776,344
651,0.0076269288547337055,351
652,0.007456027902662754,346
653,0.007309715263545513,346
654,0.007535763084888458,351
655,0.0075978366658091545,352
656,0.007505252491682768,343
657,0.007437141612172127,344
658,0.007329144515097141,347
659,0.007593310438096523,347
660,0.00742254639044404,348
661,0.007472975179553032,354
662,0.007732745260000229,352
663,0.007606671657413244,346
664,0.007243697997182608,350
665,0.007188841700553894,347
666,0.007535567041486502,348
667,0.007261474151164293,347
668,0.007272688206285238,350
669,0.007469754666090012,344
670,0.007348048035055399,349
671,0.006987216882407665,351
672,0.007384168449789286,349
673,0.00690519018098712,346
674,0.007301638834178448,350
675,0.007220276165753603,353
676,0.007612850517034531,347
677,0.0070444135926663876,347
678,0.007258886005729437,349
679,0.007067293394356966,344
680,0.007148249074816704,351
681,0.007295564748346806,347
682,0.007601545657962561,351
683,0.00761906523257494,346
684,0.007108513731509447,352
685,0.007487745489925146,351
686,0.007293270900845528,353
687,0.007415879517793655,350
688,0.007337947841733694,348
689,0.007284057326614857,349
690,0.007392668165266514,352
691,0.007298762910068035,349
692,0.007384029217064381,347
693,0.007386261131614447,351
694,0.007340393029153347,348
695,0.006929958239197731,352
696,0.007468193769454956,352
697,0.007376769091933966,354
698,0.007433057297021151,351
699,0.006970280781388283,351
700,0.007068530190736055,347
701,0.007265944499522448,351
702,0.007401979528367519,348
703,0.00724043371155858,349
704,0.007237599231302738,361
705,0.0068966094404459,352
706,0.0073434412479400635,354
707,0.007455693557858467,355
708,0.007060938980430365,349
709,0.007549908012151718,350
710,0.00693883653730154,352
711,0.0077883037738502026,357
712,0.007100461982190609,348
713,0.0070877294056117535,352
714,0.007285931147634983,349
715,0.007056758739054203,350
716,0.006991283968091011,351
717,0.007065276149660349,361
718,0.007243383210152388,352
719,0.007328153122216463,350
720,0.006908533629029989,348
721,0.007488582283258438,352
722,0.00731095764786005,357
723,0.007194864563643932,358
724,0.007269291672855616,353
725,0.0071031078696250916,355
726,0.007157089654356241,354
727,0.007499469444155693,357
728,0.006961071398109198,350
729,0.007209755014628172,350
730,0.007422350812703371,355
731,0.007103768177330494,355
732,0.007007253356277943,353
733,0.006984066218137741,356
734,0.007049075327813625,354
735,0.006943536922335625,353
736,0.006928496994078159,350
737,0.007107628043740988,353
738,0.007177707273513079,350
739,0.006940259598195553,355
740,0.00689062662422657,356
741,0.0071312920190393925,362
742,0.0075475117191672325,359
743,0.007324975449591875,355
744,0.0071205198764801025,361
745,0.00700397277250886,358
746,0.0067390259355306625,358
747,0.007136582396924496,355
748,0.006898559629917145,359
749,0.00707645621150732,357
750,0.007214174140244722,353
751,0.007374171167612076,358
752,0.007038676645606756,360
753,0.0069704256020486355,359
754,0.0070490287616848946,355
755,0.007240723818540573,356
756,0.007312106899917126,354
757,0.006856778636574745,357
758,0.007301510777324438,360
759,0.006966867949813604,352
760,0.00731060653924942,358
761,0.006795641500502825,354
762,0.007088677957653999,356
763,0.006775223184376955,359
764,0.006842616945505142,356
765,0.006889960262924433,354
766,0.006991269998252392,356
767,0.006884705740958452,356
768,0.006951732560992241,357
769,0.007242026273161173,360
770,0.007069251965731382,358
771,0.006811417173594236,359
772,0.007227008696645498,358
773,0.0069786906242370605,361
774,0.0067061553709208965,367
775,0.007073455024510622,355
776,0.00714851776137948,356
777,0.0068971761502325535,363
778,0.007430472876876593,357
779,0.006953968200832605,361
780,0.006542054004967213,360
781,0.007135756779462099,361
782,0.0069418782368302345,356
783,0.0068022506311535835,362
784,0.006887918803840876,360
785,0.007098263595253229,359
786,0.00736304372549057,367
787,0.007128624245524406,363
788,0.006774409674108028,364
789,0.006975657306611538,363
790,0.00673398794606328,362
791,0.006940711755305529,364
792,0.0070781465619802475,361
793,0.007200057152658701,359
794,0.007293791510164738,360
795,0.006842104252427816,360
796,0.00686704833060503,362
797,0.007115540560334921,366
798,0.00706853624433279,360
799,0.006961124949157238,363
800,0.006745390128344297,359
801,0.006457675248384476,362
802,0.006831807550042868,357
803,0.006790501065552235,363
804,0.007218120153993368,360
805,0.006840636022388935,362
806,0.007046918850392103,359
807,0.006779332645237446,362
808,0.006882105488330126,363
809,0.0069814114831388,364
810,0.006859080865979195,366
811,0.006832120940089226,361
812,0.006891174707561731,362
813,0.006781392265111208,364
814,0.006759032607078552,362
815,0.007243767846375704,371
816,0.006948544178158045,368
817,0.006604149471968412,363
818,0.006894788704812527,362
819,0.006998124998062849,367
820,0.00680332537740469,362
821,0.0069634681567549706,367
822,0.006778656970709562,370
823,0.006918059196323156,362
824,0.006813608575612307,365
825,0.006886682007461786,364
826,0.007070925552397966,366
827,0.006893648765981197,369
828,0.006586355157196522,368
829,0.007227570749819279,366
830,0.006878227461129427,365
831,0.006828367710113525,367
832,0.006754373200237751,366
833,0.007253815419971943,370
834,0.0067489431239664555,364
835,0.006874773185700178,363
836,0.006728943902999163,363
837,0.007003161124885082,372
838,0.0065187374129891396,366
839,0.006866568699479103,369
840,0.006943645887076855,373
841,0.0068242368288338184,367
842,0.006724928505718708,369
843,0.0062184990383684635,368
844,0.00672923494130373,363
845,0.006813029758632183,366
846,0.006671253591775894,371
847,0.0067641050554811954,365
848,0.006838761270046234,364
849,0.0069238594733178616,366
850,0.006579146254807711,371
851,0.00690637668594718,371
852,0.006949596107006073,368
853,0.006386699620634317,369
854,0.0068205916322767735,366
855,0.006709826644510031,367
856,0.007188383024185896,367
857,0.006652357988059521,363
858,0.006558652967214584,363
859,0.0066470191814005375,367
860,0.007060074247419834,369
861,0.007020006887614727,366
862,0.006872040685266256,368
863,0.006574525497853756,366
864,0.006644382607191801,372
865,0.007025847677141428,370
866,0.006822798401117325,368
867,0.006612790748476982,371
868,0.006306402385234833,368
869,0.0069123185239732265,366
870,0.006826294120401144,369
871,0.006516129709780216,369
872,0.006936239078640938,372
873,0.006667636800557375,370
874,0.006893310230225325,369
875,0.006692072842270136,368
876,0.006618686486035585,372
877,0.006722979247570038,377
878,0.006794861052185297,367
879,0.006664751097559929,367
880,0.007301405072212219,372
881,0.00706750201061368,373
882,0.006589659955352545,370
883,0.006487160921096802,372
884,0.0066051362082362175,375
885,0.006435077171772718,372
886,0.006624964531511068,376
887,0.006791818421334028,374
888,0.006627525202929974,369
889,0.006648274138569832,379
890,0.006863245274871588,374
891,0.0067213792353868484,376
892,0.007141025271266699,377
893,0.00661811325699091,375
894,0.006728303153067827,373
895,0.006553135346621275,369
896,0.006057776976376772,366
897,0.006562941242009401,372
898,0.006768970750272274,379
899,0.006404150743037462,377
900,0.006454163696616888,371
901,0.006564571056514978,375
902,0.006594397593289614,377
903,0.006710102315992117,370
904,0.006492156069725752,377
905,0.006457854062318802,375
906,0.006798861548304558,376
907,0.00652395049110055,371
908,0.006407134234905243,382
909,0.0067138224840164185,375
910,0.006842329632490873,371
911,0.006730520166456699,371
912,0.00651820283383131,381
913,0.0067073991522192955,376
914,0.006509142927825451,375
915,0.006659103091806173,379
916,0.006627675611525774,380
917,0.006233286112546921,384
918,0.006506610661745071,378
919,0.006835930980741978,374
920,0.006783175282180309,377
921,0.0068059018813073635,375
922,0.006399293430149555,377
923,0.006902063265442848,375
924,0.006838961038738489,375
925,0.006444224156439304,382
926,0.006410475354641676,375
927,0.006535382475703955,380
928,0.006678910925984383,380
929,0.006650135386735201,379
930,0.006600150838494301,379
931,0.0063537536188960075,378
932,0.006513557862490416,380
933,0.006510886829346418,381
934,0.006468793377280235,380
935,0.006563914939761162,382
936,0.006546190474182367,383
937,0.006452393252402544,381
938,0.006851610261946917,383
939,0.006626754067838192,382
940,0.006199591793119907,382
941,0.006339625921100378,379
942,0.006605470087379217,382
943,0.006567657459527254,385
944,0.006328912917524576,385
945,0.006742594763636589,382
946,0.006512271240353584,386
947,0.006568681914359331,386
948,0.006494433619081974,387
949,0.006635020952671766,387
950,0.006427010055631399,387
951,0.006598206236958504,386
952,0.006025233305990696,381
953,0.006290024612098932,380
954,0.0063822269439697266,389
955,0.006615047343075275,383
956,0.00661165826022625,383
957,0.00637937942519784,377
958,0.00644241739064455,388
959,0.006161217112094164,382
960,0.006445189472287893,384
961,0.006618147250264883,387
962,0.006281678099185228,382
963,0.006563182920217514,386
964,0.0062759146094322205,389
965,0.006303118541836739,386
966,0.0062816874124109745,390
967,0.006351352669298649,387
968,0.006211939733475447,386
969,0.006455381866544485,393
970,0.006617128383368254,386
971,0.006724799517542124,386
972,0.006905208807438612,386
973,0.0061631291173398495,388
974,0.00629305699840188,387
975,0.006495597306638956,387
976,0.006381324026733637,389
977,0.006418029312044382,390
978,0.006637906190007925,392
979,0.006667126901447773,391
980,0.006586686708033085,389
981,0.006381157785654068,388
982,0.006649494171142578,388
983,0.006295267026871443,389
984,0.006139423232525587,390
985,0.006364987697452307,392
986,0.0065072569996118546,397
987,0.006482263561338186,392
988,0.006411363836377859,395
989,0.006386350840330124,392
990,0.006143464706838131,394
991,0.006355815567076206,390
992,0.006566568277776241,392
993,0.006278029642999172,391
994,0.006433138158172369,394
995,0.0062378766015172005,394
996,0.006302210036665201,389
997,0.006158248987048864,390
998,0.006734063848853111,394
999,0.006446011830121279,391
1000,0.0063254088163375854,387
1001,0.0060019600205123425,389
1002,0.006653122138231993,396
1003,0.006198654882609844,390
1004,0.006311644800007343,398
1005,0.006242838688194752,385
1006,0.0063490415923297405,393
1007,0.0062566581182181835,390
1008,0.006258676294237375,393
1009,0.0064919814467430115,394
1010,0.00621656933799386,392
1011,0.005995575804263353,392
1012,0.006289872340857983,392
1013,0.006288911681622267,392
1014,0.006653436925262213,392
1015,0.0062624262645840645,383
1016,0.006154338363558054,391
1017,0.006049054209142923,393
1018,0.00698549160733819,398
1019,0.00628140801563859,392
1020,0.0062352982349693775,384
1021,0.006062914617359638,388
1022,0.006129495799541473,393
1023,0.006175723858177662,400
1024,0.006531375925987959,390
1025,0.006353265140205622,389
1026,0.006376697216182947,395
1027,0.006284404546022415,392
1028,0.0060209911316633224,386
1029,0.006368820555508137,394
1030,0.006187835708260536,393
1031,0.006557885091751814,396
1032,0.006252794526517391,390
1033,0.0062759919092059135,399
1034,0.006211678963154554,398
1035,0.006426321808248758,393
1036,0.00661509670317173,393
1037,0.006497431546449661,391
1038,0.0061935619451105595,401
1039,0.0064698029309511185,392
1040,0.0061974539421498775,395
1041,0.006576205603778362,404
1042,0.006009939592331648,390
1043,0.006182622164487839,400
1044,0.006201246287673712,398
1045,0.006254956591874361,399
1046,0.0062318043783307076,398
1047,0.006391589064151049,401
1048,0.0062310462817549706,405
1049,0.006249073892831802,393
1050,0.00631936639547348,405
1051,0.006125133018940687,397
1052,0.00635676272213459,394
1053,0.006058026105165482,392
1054,0.006315672770142555,405
1055,0.006115071475505829,392
1056,0.006339793559163809,392
1057,0.005980076268315315,396
1058,0.006135887932032347,399
1059,0.006426626350730658,400
1060,0.006168394815176725,396
1061,0.006033376324921846,403
1062,0.006174733396619558,401
1063,0.005951866507530212,395
1064,0.006263272371143103,393
